Reporting org,Reporting org type,Provider org,Receiver org,Humanitarian?,Strict?,Transaction type,Transaction direction,Total money
European Commission – Service for Foreign Policy Instruments,15,,Internews Europe,0,1,spending,outgoing,2327047
European Commission – Service for Foreign Policy Instruments,15,,Kirkon Ulkomaanapu Sr,0,1,spending,outgoing,1107482
European Commission – Service for Foreign Policy Instruments,15,,Nordic International Support Foundation Nis,0,1,spending,outgoing,397834
European Commission – Service for Foreign Policy Instruments,15,,Organisation For Economic Co-Operation And Development*Organisation De Cooperation Et De Developpement Economiques Ocde,0,1,spending,outgoing,1775151
European Commission – Service for Foreign Policy Instruments,15,,Organizacion De Estados Iberoamericanos Para La Educacion La Ciencia Y La Cultura,0,1,spending,outgoing,1533607
European Commission – Service for Foreign Policy Instruments,15,,Particip Gmbh,0,1,spending,outgoing,1823801
European Commission – Service for Foreign Policy Instruments,15,,Paung Ku Social Development Organization,0,1,spending,outgoing,25091
European Commission – Service for Foreign Policy Instruments,15,,Peaceful Change Initiative,0,1,spending,outgoing,580607
European Commission – Service for Foreign Policy Instruments,15,,Pricewaterhousecoopers Private Limited,0,1,spending,outgoing,772791
European Commission – Service for Foreign Policy Instruments,15,,Private sector institution,0,1,commitments,outgoing,84078182
European Commission – Service for Foreign Policy Instruments,15,,Ramboll Danmark As*,0,1,spending,outgoing,1940738
European Commission – Service for Foreign Policy Instruments,15,,Saferworld,0,1,spending,outgoing,1090211
European Commission – Service for Foreign Policy Instruments,15,,Search For Common Ground Vzw*Sfcg,0,1,spending,outgoing,4456275
European Commission – Service for Foreign Policy Instruments,15,,Stichting Care Nederland*,0,1,spending,outgoing,821492
European Commission – Service for Foreign Policy Instruments,15,,Stiftelsen Flyktninghjelpen*Norwegian Refugee Council,0,1,spending,outgoing,1321451
European Commission – Service for Foreign Policy Instruments,15,,Sustainable Criminal Justice Solutions Europe,0,1,spending,outgoing,170201
European Commission – Service for Foreign Policy Instruments,15,,The Asia Foundation,0,1,spending,outgoing,1154130
European Commission – Service for Foreign Policy Instruments,15,,The British Council Royal Charter*,0,1,spending,outgoing,5368659
European Commission – Service for Foreign Policy Instruments,15,,The International Centre For Migration Policy Development,0,1,spending,outgoing,1010447
European Commission – Service for Foreign Policy Instruments,15,,"Tokai National Higher Education And Research System, National University Corporation",0,1,spending,outgoing,466846
European Commission – Service for Foreign Policy Instruments,15,,Tokutei Hieri Katsudo Hojin Crimeinfo,0,1,spending,outgoing,75730
European Commission – Service for Foreign Policy Instruments,15,,Transtec,0,1,spending,outgoing,1154020
European Commission – Service for Foreign Policy Instruments,15,,Transtele Canal France International,0,1,spending,outgoing,81312
European Commission – Service for Foreign Policy Instruments,15,,United Nations Children'S Fund*Le Ffonds Des Nations Unies Pour L'Enfance,0,1,spending,outgoing,6090466
European Commission – Service for Foreign Policy Instruments,15,,United Nations Development Programme*Programme Des Nations Unies Pourle Developpement,0,1,spending,outgoing,12610034
European Commission – Service for Foreign Policy Instruments,15,,United Nations Educational Scientific And Cultural Organization*Organisation Des Nationes Unies Pour L'Education La Science Et La Culture,0,1,spending,outgoing,3461655
European Commission – Service for Foreign Policy Instruments,15,,United Nations Entity For Gender Equality And The Empowerment Of Women,0,1,spending,outgoing,8579831
European Commission – Service for Foreign Policy Instruments,15,,United Nations High Commissioner For Refugees*Haut Commissariat Des Nations Unies Pour Les Refugies,0,1,spending,outgoing,10898773
European Commission – Service for Foreign Policy Instruments,15,,United Nations Human Settlements Programme*Programme Des Nations Unies Pour Les Etablissements Humains,0,1,spending,outgoing,2893957
European Commission – Service for Foreign Policy Instruments,15,,United Nations Office For Project Services*Bureau Des Nations Unies Pour Les Services D'Appui Aux Projets,0,1,spending,outgoing,1552333
European Commission – Service for Foreign Policy Instruments,15,,United Nations Office On Drugs Andcrime*,0,1,spending,outgoing,11066200
European Commission – Service for Foreign Policy Instruments,15,,United Nations Population Fund*Fonddes Nations Unies Pour La Population,0,1,spending,outgoing,331834
European Commission – Service for Foreign Policy Instruments,15,,United Nations Relief And Works Agency For Palestine Refugees In The Near East*Office Secours Travaux Refugies Palestine Proche Orient,0,1,spending,outgoing,4598000
European Investment Bank,15,,PODGORICKA BANKA AD PODGORICA MEMBER OF OTP GROUP,0,0,commitments,outgoing,833462500
European Investment Bank,15,,PODGORICKA BANKA AD PODGORICA MEMBER OF OTP GROUP,0,1,commitments,outgoing,2125004200
European Investment Bank,15,,REPUBLIQUE ISLAMIQUE DE MAURITANIE,0,0,commitments,outgoing,192902000
European Investment Bank,15,,REPUBLIQUE ISLAMIQUE DE MAURITANIE,0,1,commitments,outgoing,645991000
European Investment Bank,15,,REPUBLIQUE ISLAMIQUE DE MAURITANIE,0,1,spending,outgoing,130867000
Feed the Minds,21,,(unspecified org),0,0,spending,outgoing,184750
Feed the Minds,21,,(unspecified org),1,0,spending,outgoing,212770
Feed the Minds,21,,"Feed the Minds are the grant holder, and so will receive the funds in arrears and conditional to good reporting.",1,1,commitments,outgoing,725021
Feed the Minds,21,(unspecified org),,0,0,spending,incoming,212217
Feed the Minds,21,(unspecified org),,1,0,spending,incoming,236379
Fondation Hirondelle,21,,(unspecified org),1,1,spending,outgoing,265650
Fondation Hirondelle,21,Danish Refugee Council,,1,1,commitments,incoming,354200
Fondation Hirondelle,21,Danish Refugee Council,,1,1,spending,incoming,152793
Food and Agriculture Organization (FAO),40,(unspecified org),,0,1,spending,incoming,2010000
Food and Agriculture Organization (FAO),40,Belgium,,0,0,spending,incoming,1767136
Food and Agriculture Organization (FAO),40,Belgium,,0,1,spending,incoming,3307136
Food and Agriculture Organization (FAO),40,Bureau des Nations Unies pour la coordination de l'assistance humanitaire,,0,0,spending,incoming,599918
Food and Agriculture Organization (FAO),40,Bureau des Nations Unies pour la coordination de l'assistance humanitaire,,0,1,spending,incoming,10769334
Food and Agriculture Organization (FAO),40,Canada,,0,1,spending,incoming,1077392
Food and Agriculture Organization (FAO),40,Chad,,0,1,spending,incoming,6500000
Food and Agriculture Organization (FAO),40,Colombia,,0,1,spending,incoming,163849
Food and Agriculture Organization (FAO),40,Denmark,,0,1,spending,incoming,3154016
Food and Agriculture Organization (FAO),40,EU Institutions,,0,0,spending,incoming,1309942
Food and Agriculture Organization (FAO),40,GROUP DE LA BANQUE MONDIALE,,0,0,spending,incoming,300000
Food and Agriculture Organization (FAO),40,Germany,,0,1,spending,incoming,617000
Food and Agriculture Organization (FAO),40,Japan,,0,1,spending,incoming,1120000
Food and Agriculture Organization (FAO),40,KSC - King Salman Humanitarian Aid and Relief Centre,,0,1,spending,incoming,5000000
Food and Agriculture Organization (FAO),40,Lesotho,,0,0,spending,incoming,5000000
Food and Agriculture Organization (FAO),40,Multilateral,,0,1,spending,incoming,1166071
Food and Agriculture Organization (FAO),40,PBF - Peace Building Fund,,0,0,spending,incoming,1400000
Food and Agriculture Organization (FAO),40,SFR - SFERA,,0,1,spending,incoming,700000
Food and Agriculture Organization (FAO),40,Spain,,0,0,spending,incoming,725663
Food and Agriculture Organization (FAO),40,Sweden,,0,1,spending,incoming,717000
Food and Agriculture Organization (FAO),40,Switzerland,,0,0,spending,incoming,99397
Food and Agriculture Organization (FAO),40,Telefood,,0,0,spending,incoming,10000
Food and Agriculture Organization (FAO),40,Telefood,,0,1,spending,incoming,88499
Food and Agriculture Organization (FAO),40,United Nations Development Programme,,0,0,spending,incoming,472536
Food and Agriculture Organization (FAO),40,United Nations Development Programme,,0,1,spending,incoming,947452
Food and Agriculture Organization (FAO),40,United States,,0,1,spending,incoming,1926000
Food and Agriculture Organization (FAO),40,World Food Programme,,0,1,spending,incoming,127752
"Foreign, Commonwealth and Development Office",10,,(unspecified org),0,0,spending,outgoing,216314441
"Foreign, Commonwealth and Development Office",10,,(unspecified org),0,1,spending,outgoing,5684455
"Foreign, Commonwealth and Development Office",10,,ADB RMTF,0,1,spending,outgoing,3271440
"Foreign, Commonwealth and Development Office",10,,AZB and PARTNERS,0,0,spending,outgoing,39955
"Foreign, Commonwealth and Development Office",10,,Action Against Hunger,1,1,commitments,outgoing,5556150
"Foreign, Commonwealth and Development Office",10,,Action Against Hunger,1,1,spending,outgoing,5654601
"Foreign, Commonwealth and Development Office",10,,Adfactors Advertising,0,0,spending,outgoing,6123
"Foreign, Commonwealth and Development Office",10,,African Union Commission,0,1,commitments,outgoing,25900000
"Foreign, Commonwealth and Development Office",10,,African Union Commission,0,1,spending,outgoing,27259000
"Foreign, Commonwealth and Development Office",10,,BBC Media Action,0,0,commitments,outgoing,759192
"Foreign, Commonwealth and Development Office",10,,BBC Media Action,0,0,spending,outgoing,302222
"Foreign, Commonwealth and Development Office",10,,BHARATIYA YUVA SHAKTI TRUST,0,0,spending,outgoing,177058
"Foreign, Commonwealth and Development Office",10,,BRAC,1,1,commitments,outgoing,5256800
"Foreign, Commonwealth and Development Office",10,,BRAC,1,1,spending,outgoing,5320000
"Foreign, Commonwealth and Development Office",10,,Benjamin William Mkapa Foundation,0,1,spending,outgoing,2032738
"Foreign, Commonwealth and Development Office",10,,British Red Cross,0,0,commitments,outgoing,46947300
"Foreign, Commonwealth and Development Office",10,,British Red Cross,0,0,spending,outgoing,47417600
"Foreign, Commonwealth and Development Office",10,,British Red Cross,1,1,commitments,outgoing,535120
"Foreign, Commonwealth and Development Office",10,,British Red Cross,1,1,spending,outgoing,539840
"Foreign, Commonwealth and Development Office",10,,Bureau des Nations Unies pour la coordination de l'assistance humanitaire,1,1,commitments,outgoing,2425800
"Foreign, Commonwealth and Development Office",10,,Bureau des Nations Unies pour la coordination de l'assistance humanitaire,1,1,spending,outgoing,4939200
"Foreign, Commonwealth and Development Office",10,,CANADEM,0,0,commitments,outgoing,1194021
"Foreign, Commonwealth and Development Office",10,,CANADEM,0,0,spending,outgoing,630451
"Foreign, Commonwealth and Development Office",10,,CARE International UK,1,1,commitments,outgoing,3703926
"Foreign, Commonwealth and Development Office",10,,CARE International UK,1,1,spending,outgoing,3761826
"Foreign, Commonwealth and Development Office",10,,COALITION FOR EPIDEMIC PREPAREDNESS INNOVATIONS,0,1,spending,outgoing,23324000
"Foreign, Commonwealth and Development Office",10,,Centre for Economic Research in Pakistan (CERP),0,0,spending,outgoing,1438
"Foreign, Commonwealth and Development Office",10,,Centre for Employment Initiatives,0,1,commitments,outgoing,134526
"Foreign, Commonwealth and Development Office",10,,Centre for Employment Initiatives,0,1,spending,outgoing,56155
"Foreign, Commonwealth and Development Office",10,,"Chamber of Pharmacy, Ghana",0,1,spending,outgoing,526531
"Foreign, Commonwealth and Development Office",10,,Christian Aid,1,1,commitments,outgoing,2865193
"Foreign, Commonwealth and Development Office",10,,Christian Aid,1,1,spending,outgoing,2898197
"Foreign, Commonwealth and Development Office",10,,Comité international de la Croix-Rouge,0,1,commitments,outgoing,21255100
"Foreign, Commonwealth and Development Office",10,,Comité international de la Croix-Rouge,0,1,spending,outgoing,20989900
"Foreign, Commonwealth and Development Office",10,,Comité international de la Croix-Rouge,1,1,commitments,outgoing,1313700
"Foreign, Commonwealth and Development Office",10,,Comité international de la Croix-Rouge,1,1,spending,outgoing,1322500
"Foreign, Commonwealth and Development Office",10,,Correction,0,0,spending,outgoing,79440
"Foreign, Commonwealth and Development Office",10,,Correction,0,1,spending,outgoing,18431442
